delivery_id,supplier_id,supplier_name,product_id,delivery_date,quantity_received,unit_cost
DEL-001599,SUP-101,Northgate Distribution Co.,320,2026-05-10,144,72.82
DEL-000713,SUP-102,Pacific Rim Wholesale,142,2026-05-10,131,207.81
DEL-002167,SUP-110,Vantage Point Supply Co.,430,2026-05-10,76,109.85
DEL-001844,SUP-103,Atlas Consumer Goods,365,2026-05-10,27,162.39
DEL-000515,SUP-104,Meridian Supply Partners,102,2026-05-10,51,101.64
DEL-000167,SUP-109,Redstone Distribution,34,2026-05-11,35,42.85
DEL-001568,SUP-106,Silverline Import Group,314,2026-05-11,183,222.08
DEL-002143,SUP-107,Crestwood Vendor Solutions,426,2026-05-11,971,269.59
DEL-000197,SUP-102,Pacific Rim Wholesale,40,2026-05-11,57,85.4
DEL-001864,SUP-105,Union Trade Logistics,371,2026-05-12,20,161.74
DEL-000432,SUP-105,Union Trade Logistics,88,2026-05-12,190,323.99
DEL-002113,SUP-102,Pacific Rim Wholesale,421,2026-05-12,24,190.53
DEL-001899,SUP-101,Northgate Distribution Co.,377,2026-05-12,51,
DEL-002125,SUP-103,Atlas Consumer Goods,422,2026-05-12,73,50.88
DEL-002125,SUP-103,Atlas Consumer Goods,422,2026-05-12,73,50.88
DEL-000775,SUP-107,Crestwood Vendor Solutions,157,2026-05-12,31,
DEL-002053,SUP-106,Silverline Import Group,406,2026-05-13,1025,121.36
DEL-000394,SUP-102,Pacific Rim Wholesale,79,2026-05-13,664,104.47
DEL-001092,SUP-104,Meridian Supply Partners,225,2026-05-13,80,116.63
DEL-001096,SUP-102,Pacific Rim Wholesale,226,2026-05-13,78,193.23
DEL-000581,SUP-106,Silverline Import Group,116,2026-05-13,30,150.8
DEL-002017,SUP-101,Northgate Distribution Co.,399,2026-05-13,144,265.12
DEL-001517,SUP-104,Meridian Supply Partners,306,2026-05-13,26,208.11
DEL-000941,SUP-102,Pacific Rim Wholesale,191,2026-05-13,24,188.27
DEL-001972,SUP-104,Meridian Supply Partners,388,2026-05-14,205,104.4
DEL-002137,SUP-101,Northgate Distribution Co.,424,2026-05-14,284,9.92
DEL-000589,SUP-110,Vantage Point Supply Co.,118,2026-05-14,73,40.3
DEL-001595,SUP-101,Northgate Distribution Co.,318,2026-05-14,74,12.62
DEL-001591,SUP-105,Union Trade Logistics,317,2026-05-14,889,119.78
DEL-001425,SUP-108,Harborline Wholesale,287,2026-05-15,45,167.42
DEL-000139,SUP-108,Harborline Wholesale,29,2026-05-15,196,132.87
DEL-000276,SUP-105,Union Trade Logistics,58,2026-05-15,54,289.14
DEL-001425,SUP-108,Harborline Wholesale,287,2026-05-15,45,167.42
DEL-002374,SUP-101,Northgate Distribution Co.,468,2026-05-15,60,181.94
DEL-000174,SUP-103,Atlas Consumer Goods,35,2026-05-16,285,72.88
DEL-000671,SUP-103,Atlas Consumer Goods,134,2026-05-16,44,86.7
DEL-000615,SUP-110,Vantage Point Supply Co.,124,2026-05-16,1110,45.86
DEL-001523,SUP-104,Meridian Supply Partners,306,2026-05-16,46,207.23
DEL-002433,SUP-106,Silverline Import Group,483,2026-05-16,121,245.16
DEL-002264,SUP-101,Northgate Distribution Co.,446,2026-05-16,79,161.24
DEL-000324,SUP-108,Harborline Wholesale,66,2026-05-17,69,258.48
DEL-002215,SUP-102,Pacific Rim Wholesale,437,2026-05-18,33,86.57
DEL-000277,SUP-105,Union Trade Logistics,58,2026-05-18,58,
DEL-000391,SUP-108,Harborline Wholesale,78,2026-05-18,63,64.86
DEL-001736,SUP-107,Crestwood Vendor Solutions,347,2026-05-18,64,55.84
DEL-001962,SUP-103,Atlas Consumer Goods,385,2026-05-18,518,178.74
DEL-001962,SUP-103,Atlas Consumer Goods,385,2026-05-18,518,178.74
DEL-000240,SUP-103,Atlas Consumer Goods,51,2026-05-18,43,56.68
DEL-002061,SUP-102,Pacific Rim Wholesale,410,2026-05-19,204,95.63
DEL-000060,SUP-105,Union Trade Logistics,14,2026-05-19,44,236.44
DEL-000204,SUP-110,Vantage Point Supply Co.,41,2026-05-19,564,179.9
DEL-001770,SUP-108,Harborline Wholesale,353,2026-05-19,37,3.64
DEL-002431,SUP-107,Crestwood Vendor Solutions,482,2026-05-20,151,2.41
DEL-000244,SUP-107,Crestwood Vendor Solutions,52,2026-05-20,61,218.15
DEL-002431,SUP-107,Crestwood Vendor Solutions,482,2026-05-20,151,2.41
DEL-001717,SUP-110,Vantage Point Supply Co.,341,2026-05-21,807,35.51
DEL-001257,SUP-102,Pacific Rim Wholesale,254,2026-05-21,51,22.57
DEL-002189,SUP-110,Vantage Point Supply Co.,432,2026-05-21,56,32.56
DEL-000474,SUP-101,Northgate Distribution Co.,95,2026-05-21,130,179.6
DEL-000578,SUP-110,Vantage Point Supply Co.,115,2026-05-21,31,259.54
DEL-000263,SUP-109,Redstone Distribution,55,2026-05-21,40,241.62
DEL-002242,SUP-107,Crestwood Vendor Solutions,442,2026-05-22,51,236.17
DEL-000022,SUP-101,Northgate Distribution Co.,6,2026-05-22,33,147.5
DEL-001780,SUP-107,Crestwood Vendor Solutions,355,2026-05-22,68,48.62
DEL-001748,SUP-103,Atlas Consumer Goods,349,2026-05-22,58,62.12
DEL-002115,SUP-102,Pacific Rim Wholesale,421,2026-05-22,72,196.14
DEL-001951,SUP-110,Vantage Point Supply Co.,384,2026-05-22,22,155.14
DEL-002108,SUP-107,Crestwood Vendor Solutions,420,2026-05-23,36,141.65
DEL-001023,SUP-102,Pacific Rim Wholesale,211,2026-05-23,229,191.32
DEL-000473,SUP-107,Crestwood Vendor Solutions,94,2026-05-23,234,258.85
DEL-000733,SUP-105,Union Trade Logistics,146,2026-05-23,43,174.92
DEL-001246,SUP-107,Crestwood Vendor Solutions,253,2026-05-23,40,34.24
DEL-002473,SUP-104,Meridian Supply Partners,492,2026-05-23,49,184.52
DEL-001618,SUP-101,Northgate Distribution Co.,323,2026-05-23,52,304.16
DEL-001522,SUP-104,Meridian Supply Partners,306,2026-05-24,41,197.68
DEL-000066,SUP-102,Pacific Rim Wholesale,16,2026-05-24,186,182.49
DEL-000990,SUP-109,Redstone Distribution,203,2026-05-24,245,4.23
DEL-001639,SUP-110,Vantage Point Supply Co.,328,2026-05-24,69,274.96
DEL-000909,SUP-101,Northgate Distribution Co.,181,2026-05-25,105,48.13
DEL-000943,SUP-109,Redstone Distribution,192,2026-05-25,1175,61.29
DEL-001123,SUP-104,Meridian Supply Partners,230,2026-05-25,79,102.89
DEL-000880,SUP-105,Union Trade Logistics,176,2026-05-25,23,323.07
DEL-002274,SUP-110,Vantage Point Supply Co.,447,2026-05-25,21,189.0
DEL-001622,SUP-108,Harborline Wholesale,324,2026-05-25,46,157.44
DEL-001178,SUP-108,Harborline Wholesale,242,2026-05-25,1072,145.76
DEL-001138,SUP-101,Northgate Distribution Co.,234,2026-05-25,20,262.19
DEL-001669,SUP-110,Vantage Point Supply Co.,333,2026-05-25,61,156.75
DEL-000223,SUP-110,Vantage Point Supply Co.,46,2026-05-26,194,223.24
DEL-001305,SUP-106,Silverline Import Group,265,2026-05-26,68,128.38
DEL-000633,SUP-105,Union Trade Logistics,126,2026-05-27,62,231.25
DEL-000573,SUP-104,Meridian Supply Partners,114,2026-05-27,197,121.11
DEL-002494,SUP-110,Vantage Point Supply Co.,497,2026-05-27,50,222.76
DEL-001102,SUP-105,Union Trade Logistics,227,2026-05-27,290,132.28
DEL-002372,SUP-102,Pacific Rim Wholesale,467,2026-05-27,109,168.03
DEL-002445,SUP-101,Northgate Distribution Co.,486,2026-05-27,194,182.93
DEL-001984,SUP-105,Union Trade Logistics,391,2026-05-27,57,305.89
DEL-002432,SUP-109,Redstone Distribution,483,2026-05-27,206,258.4
DEL-000761,SUP-102,Pacific Rim Wholesale,154,2026-05-28,219,163.64
DEL-001667,SUP-110,Vantage Point Supply Co.,333,2026-05-28,74,161.51
DEL-002041,SUP-104,Meridian Supply Partners,405,2026-05-28,257,116.22
DEL-001099,SUP-105,Union Trade Logistics,227,2026-05-28,60,149.64
DEL-000462,SUP-107,Crestwood Vendor Solutions,93,2026-05-28,52,60.76
DEL-001849,SUP-107,Crestwood Vendor Solutions,367,2026-05-28,75,105.06
DEL-000119,SUP-110,Vantage Point Supply Co.,24,2026-05-28,50,235.19
DEL-001413,SUP-102,Pacific Rim Wholesale,285,2026-05-29,54,116.41
DEL-002122,SUP-102,Pacific Rim Wholesale,421,2026-05-29,215,187.54
DEL-001144,SUP-107,Crestwood Vendor Solutions,234,2026-05-29,23,274.19
DEL-000878,SUP-105,Union Trade Logistics,176,2026-05-29,53,319.04
DEL-000802,SUP-103,Atlas Consumer Goods,163,2026-05-29,51,56.95
DEL-000585,SUP-110,Vantage Point Supply Co.,118,2026-05-29,20,37.98
DEL-001876,SUP-108,Harborline Wholesale,372,2026-05-29,198,5.85
DEL-000275,SUP-106,Silverline Import Group,57,2026-05-30,25,29.16
DEL-002244,SUP-110,Vantage Point Supply Co.,443,2026-05-30,29,192.64
DEL-000501,SUP-103,Atlas Consumer Goods,100,2026-05-30,141,209.98
DEL-001990,SUP-104,Meridian Supply Partners,393,2026-05-30,37,69.73
DEL-000699,SUP-102,Pacific Rim Wholesale,140,2026-05-30,251,354.57
DEL-000339,SUP-101,Northgate Distribution Co.,69,2026-05-31,151,169.81
DEL-000848,SUP-104,Meridian Supply Partners,171,2026-05-31,56,181.02
DEL-001417,SUP-108,Harborline Wholesale,286,2026-05-31,80,40.99
DEL-000596,SUP-101,Northgate Distribution Co.,119,2026-05-31,71,249.61
DEL-002510,SUP-110,Vantage Point Supply Co.,499,2026-05-31,821,183.42
DEL-000182,SUP-106,Silverline Import Group,37,2026-05-31,748,296.56
DEL-002366,SUP-107,Crestwood Vendor Solutions,466,2026-05-31,75,272.91
DEL-000157,SUP-110,Vantage Point Supply Co.,33,2026-05-31,67,117.02
DEL-000147,SUP-106,Silverline Import Group,31,2026-05-31,251,29.08
DEL-000294,SUP-109,Redstone Distribution,61,2026-05-31,196,236.03
DEL-001921,SUP-101,Northgate Distribution Co.,380,2026-05-31,41,329.62
DEL-000794,SUP-104,Meridian Supply Partners,161,2026-05-31,30,129.78
DEL-000450,SUP-104,Meridian Supply Partners,91,2026-05-31,194,214.48
