delivery_id,supplier_id,supplier_name,product_id,delivery_date,quantity_received,unit_cost
DEL-000070,SUP-102,Pacific Rim Wholesale,16,2026-06-17,42,162.79
DEL-002232,SUP-102,Pacific Rim Wholesale,441,2026-06-17,36,213.94
DEL-001243,SUP-107,Crestwood Vendor Solutions,253,2026-06-17,72,36.57
DEL-001549,SUP-110,Vantage Point Supply Co.,311,2026-06-17,36,11.38
DEL-000734,SUP-101,Northgate Distribution Co.,147,2026-06-17,213,26.66
DEL-001135,SUP-107,Crestwood Vendor Solutions,232,2026-06-18,117,196.16
DEL-001785,SUP-107,Crestwood Vendor Solutions,355,2026-06-18,75,48.46
DEL-001729,SUP-108,Harborline Wholesale,344,2026-06-18,80,296.12
DEL-002376,SUP-105,Union Trade Logistics,468,2026-06-18,43,173.72
DEL-000052,SUP-107,Crestwood Vendor Solutions,13,2026-06-19,113,241.72
DEL-002226,SUP-105,Union Trade Logistics,439,2026-06-19,225,122.93
DEL-001850,SUP-106,Silverline Import Group,368,2026-06-19,990,219.85
DEL-000979,SUP-104,Meridian Supply Partners,200,2026-06-19,28,
DEL-000521,SUP-109,Redstone Distribution,104,2026-06-19,216,203.72
DEL-002229,SUP-104,Meridian Supply Partners,440,2026-06-20,65,142.36
DEL-002134,SUP-101,Northgate Distribution Co.,424,2026-06-20,292,9.69
DEL-001967,SUP-109,Redstone Distribution,387,2026-06-20,21,210.97
DEL-000813,SUP-103,Atlas Consumer Goods,166,2026-06-20,36,198.86
DEL-001268,SUP-102,Pacific Rim Wholesale,257,2026-06-20,69,242.95
DEL-000004,SUP-104,Meridian Supply Partners,2,2026-06-20,286,80.06
DEL-002265,SUP-101,Northgate Distribution Co.,446,2026-06-20,102,160.34
DEL-002346,SUP-106,Silverline Import Group,463,2026-06-21,243,247.99
DEL-001230,SUP-107,Crestwood Vendor Solutions,250,2026-06-21,31,223.8
DEL-000637,SUP-106,Silverline Import Group,127,2026-06-21,48,139.7
DEL-001865,SUP-107,Crestwood Vendor Solutions,371,2026-06-21,1023,164.73
DEL-002109,SUP-107,Crestwood Vendor Solutions,420,2026-06-21,79,126.73
DEL-000944,SUP-109,Redstone Distribution,192,2026-06-21,76,64.31
DEL-001192,SUP-108,Harborline Wholesale,244,2026-06-21,786,149.78
DEL-000008,SUP-104,Meridian Supply Partners,2,2026-06-21,279,80.09
DEL-000953,SUP-107,Crestwood Vendor Solutions,194,2026-06-21,51,122.51
DEL-001087,SUP-109,Redstone Distribution,224,2026-06-22,277,126.38
DEL-000678,SUP-102,Pacific Rim Wholesale,135,2026-06-22,127,119.4
DEL-000588,SUP-109,Redstone Distribution,118,2026-06-22,22,39.87
DEL-001046,SUP-102,Pacific Rim Wholesale,215,2026-06-22,526,70.47
DEL-002349,SUP-106,Silverline Import Group,463,2026-06-22,67,227.01
DEL-000722,SUP-110,Vantage Point Supply Co.,144,2026-06-22,30,263.99
DEL-001211,SUP-107,Crestwood Vendor Solutions,246,2026-06-23,129,50.27
DEL-001481,SUP-102,Pacific Rim Wholesale,299,2026-06-23,62,64.8
DEL-000005,SUP-104,Meridian Supply Partners,2,2026-06-23,50,
DEL-000720,SUP-110,Vantage Point Supply Co.,144,2026-06-23,70,238.32
DEL-000185,SUP-104,Meridian Supply Partners,38,2026-06-23,840,87.92
DEL-001642,SUP-102,Pacific Rim Wholesale,329,2026-06-23,141,217.61
DEL-000379,SUP-109,Redstone Distribution,76,2026-06-23,227,322.43
DEL-000993,SUP-109,Redstone Distribution,203,2026-06-23,245,4.08
DEL-000261,SUP-109,Redstone Distribution,55,2026-06-23,229,251.88
DEL-001285,SUP-104,Meridian Supply Partners,261,2026-06-23,1030,132.75
DEL-001423,SUP-108,Harborline Wholesale,287,2026-06-23,247,172.81
DEL-002015,SUP-109,Redstone Distribution,398,2026-06-24,59,96.36
DEL-000406,SUP-110,Vantage Point Supply Co.,82,2026-06-24,24,
DEL-002029,SUP-110,Vantage Point Supply Co.,402,2026-06-24,74,82.04
DEL-001149,SUP-107,Crestwood Vendor Solutions,235,2026-06-24,32,126.16
DEL-000655,SUP-108,Harborline Wholesale,131,2026-06-25,66,208.54
DEL-001894,SUP-109,Redstone Distribution,376,2026-06-25,27,11.62
DEL-000927,SUP-107,Crestwood Vendor Solutions,187,2026-06-25,20,157.11
DEL-002329,SUP-104,Meridian Supply Partners,458,2026-06-25,1020,234.66
DEL-001509,SUP-106,Silverline Import Group,304,2026-06-25,40,321.32
DEL-001529,SUP-102,Pacific Rim Wholesale,308,2026-06-25,58,49.59
DEL-001270,SUP-102,Pacific Rim Wholesale,257,2026-06-25,35,243.25
DEL-000150,SUP-105,Union Trade Logistics,32,2026-06-26,46,47.6
DEL-000651,SUP-106,Silverline Import Group,130,2026-06-26,67,180.4
DEL-002259,SUP-107,Crestwood Vendor Solutions,445,2026-06-26,80,173.92
DEL-002243,SUP-107,Crestwood Vendor Solutions,442,2026-06-26,891,229.19
DEL-000688,SUP-109,Redstone Distribution,138,2026-06-26,37,57.95
DEL-000091,SUP-101,Northgate Distribution Co.,20,2026-06-26,40,194.89
DEL-001716,SUP-108,Harborline Wholesale,341,2026-06-26,46,37.96
DEL-000507,SUP-105,Union Trade Logistics,101,2026-06-26,25,
DEL-000426,SUP-109,Redstone Distribution,87,2026-06-26,43,317.33
DEL-000577,SUP-110,Vantage Point Supply Co.,115,2026-06-26,66,277.08
DEL-001755,SUP-101,Northgate Distribution Co.,351,2026-06-27,203,208.68
DEL-001491,SUP-104,Meridian Supply Partners,300,2026-06-27,125,148.86
DEL-001776,SUP-108,Harborline Wholesale,354,2026-06-27,260,224.13
DEL-000954,SUP-107,Crestwood Vendor Solutions,194,2026-06-27,296,117.85
DEL-000265,SUP-109,Redstone Distribution,55,2026-06-27,297,227.14
DEL-001902,SUP-101,Northgate Distribution Co.,377,2026-06-27,218,192.39
DEL-001658,SUP-108,Harborline Wholesale,332,2026-06-27,258,113.23
DEL-001364,SUP-106,Silverline Import Group,275,2026-06-27,242,37.85
DEL-000129,SUP-102,Pacific Rim Wholesale,27,2026-06-27,52,216.84
DEL-001292,SUP-108,Harborline Wholesale,262,2026-06-27,38,60.86
DEL-000556,SUP-101,Northgate Distribution Co.,110,2026-06-27,44,
DEL-002370,SUP-102,Pacific Rim Wholesale,467,2026-06-28,300,168.8
DEL-000528,SUP-102,Pacific Rim Wholesale,105,2026-06-28,55,240.91
DEL-002006,SUP-102,Pacific Rim Wholesale,396,2026-06-28,126,44.19
DEL-001318,SUP-103,Atlas Consumer Goods,267,2026-06-28,140,16.02
DEL-000702,SUP-102,Pacific Rim Wholesale,140,2026-06-29,235,347.95
DEL-001373,SUP-106,Silverline Import Group,275,2026-06-29,21,43.78
DEL-000618,SUP-107,Crestwood Vendor Solutions,125,2026-06-29,75,150.29
DEL-000755,SUP-108,Harborline Wholesale,152,2026-06-29,24,20.55
DEL-001810,SUP-101,Northgate Distribution Co.,360,2026-06-30,195,183.9
DEL-001527,SUP-102,Pacific Rim Wholesale,308,2026-06-30,40,53.06
DEL-002343,SUP-108,Harborline Wholesale,462,2026-06-30,61,74.25
DEL-001484,SUP-104,Meridian Supply Partners,300,2026-06-30,162,145.73
DEL-000338,SUP-101,Northgate Distribution Co.,69,2026-06-30,274,194.25
DEL-000278,SUP-105,Union Trade Logistics,58,2026-06-30,34,277.96
