delivery_id,supplier_id,supplier_name,product_id,delivery_date,quantity_received,unit_cost
DEL-000043,SUP-108,Harborline Wholesale,11,2025-11-10,33,122.18
DEL-001421,SUP-108,Harborline Wholesale,286,2025-11-11,597,39.61
DEL-001670,SUP-101,Northgate Distribution Co.,334,2025-11-11,55,230.82
DEL-000858,SUP-104,Meridian Supply Partners,173,2025-11-11,175,220.51
DEL-001584,SUP-109,Redstone Distribution,316,2025-11-11,59,162.88
DEL-000283,SUP-103,Atlas Consumer Goods,59,2025-11-11,78,
DEL-002048,SUP-106,Silverline Import Group,406,2025-11-11,133,120.06
DEL-002336,SUP-109,Redstone Distribution,460,2025-11-11,271,59.09
DEL-001708,SUP-103,Atlas Consumer Goods,339,2025-11-11,246,71.59
DEL-000026,SUP-104,Meridian Supply Partners,7,2025-11-11,80,226.14
DEL-001354,SUP-110,Vantage Point Supply Co.,274,2025-11-11,37,
DEL-001014,SUP-104,Meridian Supply Partners,208,2025-11-11,39,149.95
DEL-001150,SUP-107,Crestwood Vendor Solutions,235,2025-11-11,72,128.82
DEL-000271,SUP-106,Silverline Import Group,57,2025-11-12,61,29.66
DEL-001918,SUP-108,Harborline Wholesale,380,2025-11-12,230,313.95
DEL-001739,SUP-109,Redstone Distribution,348,2025-11-12,26,180.26
DEL-002199,SUP-101,Northgate Distribution Co.,435,2025-11-12,30,254.83
DEL-000815,SUP-103,Atlas Consumer Goods,166,2025-11-12,158,213.06
DEL-001907,SUP-109,Redstone Distribution,378,2025-11-13,855,219.21
DEL-001186,SUP-106,Silverline Import Group,243,2025-11-13,57,176.13
DEL-000938,SUP-106,Silverline Import Group,190,2025-11-13,41,159.92
DEL-000198,SUP-102,Pacific Rim Wholesale,40,2025-11-13,78,86.68
DEL-001719,SUP-101,Northgate Distribution Co.,342,2025-11-13,779,16.7
DEL-001451,SUP-110,Vantage Point Supply Co.,292,2025-11-13,271,228.18
DEL-002150,SUP-104,Meridian Supply Partners,427,2025-11-14,36,30.41
DEL-002013,SUP-107,Crestwood Vendor Solutions,397,2025-11-14,56,54.15
DEL-002216,SUP-102,Pacific Rim Wholesale,437,2025-11-14,23,84.2
DEL-002248,SUP-110,Vantage Point Supply Co.,443,2025-11-14,49,172.57
DEL-002166,SUP-110,Vantage Point Supply Co.,430,2025-11-14,76,101.2
DEL-001672,SUP-101,Northgate Distribution Co.,334,2025-11-15,43,228.06
DEL-001271,SUP-102,Pacific Rim Wholesale,257,2025-11-15,167,228.57
DEL-000887,SUP-109,Redstone Distribution,177,2025-11-15,161,171.07
DEL-001258,SUP-102,Pacific Rim Wholesale,254,2025-11-15,126,22.29
DEL-000016,SUP-109,Redstone Distribution,4,2025-11-15,39,188.82
DEL-001410,SUP-102,Pacific Rim Wholesale,285,2025-11-15,76,117.77
DEL-000821,SUP-107,Crestwood Vendor Solutions,167,2025-11-15,59,7.38
DEL-001229,SUP-107,Crestwood Vendor Solutions,250,2025-11-15,25,223.23
DEL-002326,SUP-104,Meridian Supply Partners,458,2025-11-16,80,233.06
DEL-000273,SUP-106,Silverline Import Group,57,2025-11-16,42,26.96
DEL-002312,SUP-110,Vantage Point Supply Co.,454,2025-11-16,54,41.79
DEL-002344,SUP-108,Harborline Wholesale,462,2025-11-16,31,72.38
DEL-002499,SUP-110,Vantage Point Supply Co.,497,2025-11-16,70,258.09
DEL-000213,SUP-105,Union Trade Logistics,44,2025-11-17,968,221.79
DEL-001933,SUP-105,Union Trade Logistics,382,2025-11-17,277,98.08
DEL-001357,SUP-110,Vantage Point Supply Co.,274,2025-11-17,21,78.1
DEL-001940,SUP-105,Union Trade Logistics,382,2025-11-17,147,105.23
DEL-000216,SUP-105,Union Trade Logistics,44,2025-11-17,72,228.23
DEL-000984,SUP-108,Harborline Wholesale,202,2025-11-17,21,89.94
DEL-001455,SUP-110,Vantage Point Supply Co.,292,2025-11-18,45,220.63
DEL-002444,SUP-105,Union Trade Logistics,486,2025-11-18,280,207.65
DEL-001317,SUP-103,Atlas Consumer Goods,267,2025-11-18,59,15.44
DEL-001245,SUP-105,Union Trade Logistics,253,2025-11-18,175,39.74
DEL-000072,SUP-107,Crestwood Vendor Solutions,17,2025-11-18,193,187.99
DEL-002464,SUP-101,Northgate Distribution Co.,491,2025-11-19,74,7.3
DEL-000860,SUP-104,Meridian Supply Partners,173,2025-11-19,285,208.09
DEL-001469,SUP-109,Redstone Distribution,297,2025-11-19,29,70.88
DEL-000315,SUP-103,Atlas Consumer Goods,64,2025-11-20,160,220.08
DEL-000639,SUP-105,Union Trade Logistics,128,2025-11-20,27,86.4
DEL-002475,SUP-104,Meridian Supply Partners,492,2025-11-20,29,184.74
DEL-001805,SUP-101,Northgate Distribution Co.,360,2025-11-20,513,182.52
DEL-001828,SUP-108,Harborline Wholesale,364,2025-11-20,221,187.45
DEL-001457,SUP-109,Redstone Distribution,293,2025-11-20,65,157.75
DEL-000541,SUP-103,Atlas Consumer Goods,106,2025-11-20,25,205.77
DEL-001789,SUP-109,Redstone Distribution,356,2025-11-21,34,
DEL-001929,SUP-105,Union Trade Logistics,381,2025-11-21,26,194.63
DEL-001834,SUP-109,Redstone Distribution,364,2025-11-21,27,168.67
DEL-000844,SUP-104,Meridian Supply Partners,171,2025-11-21,63,194.0
DEL-001869,SUP-105,Union Trade Logistics,371,2025-11-21,845,163.66
DEL-000724,SUP-110,Vantage Point Supply Co.,144,2025-11-22,48,265.47
DEL-000429,SUP-109,Redstone Distribution,87,2025-11-22,192,325.83
DEL-000064,SUP-104,Meridian Supply Partners,15,2025-11-22,45,76.41
DEL-000309,SUP-103,Atlas Consumer Goods,63,2025-11-22,47,219.85
DEL-001912,SUP-109,Redstone Distribution,378,2025-11-22,928,
DEL-000739,SUP-101,Northgate Distribution Co.,147,2025-11-22,177,26.45
DEL-001636,SUP-110,Vantage Point Supply Co.,328,2025-11-22,600,266.1
DEL-001356,SUP-110,Vantage Point Supply Co.,274,2025-11-23,62,74.16
DEL-000828,SUP-107,Crestwood Vendor Solutions,167,2025-11-23,171,8.22
DEL-000609,SUP-104,Meridian Supply Partners,122,2025-11-23,25,48.77
DEL-001691,SUP-105,Union Trade Logistics,336,2025-11-23,271,32.11
DEL-002260,SUP-107,Crestwood Vendor Solutions,445,2025-11-23,590,170.23
DEL-002261,SUP-101,Northgate Distribution Co.,446,2025-11-23,35,159.89
DEL-001691,SUP-105,Union Trade Logistics,336,2025-11-23,271,32.11
DEL-001010,SUP-102,Pacific Rim Wholesale,206,2025-11-23,296,74.0
DEL-000551,SUP-107,Crestwood Vendor Solutions,108,2025-11-23,63,259.71
DEL-001689,SUP-105,Union Trade Logistics,336,2025-11-24,64,36.27
DEL-001323,SUP-102,Pacific Rim Wholesale,268,2025-11-24,34,125.94
DEL-000850,SUP-104,Meridian Supply Partners,171,2025-11-24,180,180.68
DEL-000430,SUP-109,Redstone Distribution,87,2025-11-24,26,293.91
DEL-000137,SUP-105,Union Trade Logistics,29,2025-11-24,115,132.33
DEL-000171,SUP-103,Atlas Consumer Goods,35,2025-11-24,37,74.77
DEL-002388,SUP-105,Union Trade Logistics,470,2025-11-25,63,57.75
DEL-001893,SUP-109,Redstone Distribution,376,2025-11-25,876,12.05
DEL-000935,SUP-106,Silverline Import Group,189,2025-11-25,180,231.5
DEL-001094,SUP-102,Pacific Rim Wholesale,226,2025-11-25,146,181.09
DEL-002107,SUP-107,Crestwood Vendor Solutions,420,2025-11-25,79,142.61
DEL-000148,SUP-106,Silverline Import Group,31,2025-11-25,62,32.31
DEL-000117,SUP-110,Vantage Point Supply Co.,24,2025-11-26,60,235.81
DEL-000586,SUP-109,Redstone Distribution,118,2025-11-26,42,36.4
DEL-001992,SUP-103,Atlas Consumer Goods,394,2025-11-26,115,105.97
DEL-000527,SUP-102,Pacific Rim Wholesale,105,2025-11-26,103,224.92
DEL-000097,SUP-101,Northgate Distribution Co.,20,2025-11-26,267,197.42
DEL-002141,SUP-106,Silverline Import Group,425,2025-11-27,192,207.1
DEL-000229,SUP-109,Redstone Distribution,49,2025-11-27,293,38.4
DEL-001004,SUP-109,Redstone Distribution,205,2025-11-27,44,154.51
DEL-001343,SUP-102,Pacific Rim Wholesale,272,2025-11-27,210,72.94
DEL-000152,SUP-105,Union Trade Logistics,32,2025-11-27,58,42.99
DEL-000019,SUP-110,Vantage Point Supply Co.,5,2025-11-27,23,74.03
DEL-001127,SUP-103,Atlas Consumer Goods,231,2025-11-27,786,117.07
DEL-000709,SUP-102,Pacific Rim Wholesale,142,2025-11-27,59,199.82
DEL-001919,SUP-101,Northgate Distribution Co.,380,2025-11-27,75,340.26
DEL-000830,SUP-105,Union Trade Logistics,168,2025-11-28,31,71.18
DEL-002295,SUP-101,Northgate Distribution Co.,452,2025-11-28,47,115.46
DEL-000695,SUP-105,Union Trade Logistics,138,2025-11-28,79,59.02
DEL-002357,SUP-108,Harborline Wholesale,464,2025-11-28,28,165.67
DEL-002380,SUP-105,Union Trade Logistics,470,2025-11-28,915,64.53
DEL-001351,SUP-110,Vantage Point Supply Co.,273,2025-11-28,80,33.93
DEL-002363,SUP-103,Atlas Consumer Goods,465,2025-11-28,22,223.12
DEL-001204,SUP-107,Crestwood Vendor Solutions,246,2025-11-28,68,
DEL-002116,SUP-102,Pacific Rim Wholesale,421,2025-11-28,126,194.27
DEL-002081,SUP-105,Union Trade Logistics,414,2025-11-28,518,208.08
DEL-001412,SUP-102,Pacific Rim Wholesale,285,2025-11-28,41,117.33
DEL-000175,SUP-103,Atlas Consumer Goods,35,2025-11-28,1119,65.51
DEL-000745,SUP-101,Northgate Distribution Co.,149,2025-11-28,78,63.32
DEL-000319,SUP-103,Atlas Consumer Goods,64,2025-11-29,281,224.36
DEL-000942,SUP-102,Pacific Rim Wholesale,191,2025-11-29,24,187.9
DEL-001306,SUP-106,Silverline Import Group,265,2025-11-29,26,120.38
DEL-001071,SUP-108,Harborline Wholesale,220,2025-11-29,113,74.52
DEL-000950,SUP-107,Crestwood Vendor Solutions,193,2025-11-30,55,122.71
DEL-002284,SUP-105,Union Trade Logistics,448,2025-11-30,43,77.88
